;('LV4.101 Bus 1', 'L1');('LV4.101 Bus 10', 'L1');('LV4.101 Bus 11', 'L1');('LV4.101 Bus 12', 'L1');('LV4.101 Bus 13', 'L1');('LV4.101 Bus 14', 'L1');('LV4.101 Bus 15', 'L1');('LV4.101 Bus 16', 'L1');('LV4.101 Bus 17', 'L1');('LV4.101 Bus 18', 'L1');('LV4.101 Bus 19', 'L1');('LV4.101 Bus 2', 'L1');('LV4.101 Bus 20', 'L1');('LV4.101 Bus 21', 'L1');('LV4.101 Bus 22', 'L1');('LV4.101 Bus 23', 'L1');('LV4.101 Bus 24', 'L1');('LV4.101 Bus 25', 'L1');('LV4.101 Bus 26', 'L1');('LV4.101 Bus 28', 'L1');('LV4.101 Bus 29', 'L1');('LV4.101 Bus 3', 'L1');('LV4.101 Bus 30', 'L1');('LV4.101 Bus 31', 'L1');('LV4.101 Bus 32', 'L1');('LV4.101 Bus 33', 'L1');('LV4.101 Bus 34', 'L1');('LV4.101 Bus 35', 'L1');('LV4.101 Bus 36', 'L1');('LV4.101 Bus 37', 'L1');('LV4.101 Bus 38', 'L1');('LV4.101 Bus 39', 'L1');('LV4.101 Bus 4', 'L1');('LV4.101 Bus 40', 'L1');('LV4.101 Bus 41', 'L1');('LV4.101 Bus 42', 'L1');('LV4.101 Bus 43', 'L1');('LV4.101 Bus 44', 'L1');('LV4.101 Bus 5', 'L1');('LV4.101 Bus 6', 'L1');('LV4.101 Bus 7', 'L1');('LV4.101 Bus 8', 'L1');('LV4.101 Bus 9', 'L1');('MV1.101 Bus 52', 'L1');('metainfo', 'in the first', 'few indices')
2016-05-22 00:00:00;0.9999886058229674;0.9999660986705977;0.9999780163077865;0.9999847185378476;0.9999920906492787;0.9999838820523462;1.0;0.9999852778904734;0.9999877317011379;1.0;0.9999859301726928;0.999991817870031;1.0;0.9999826408580029;0.9999918878831873;0.9999986351928349;0.999999386577424;0.999991393775114;1.0000572882225567;0.9999879703112574;1.0;0.999989354950948;1.0;0.99999935256834;1.0001763958932397;1.0;1.0;0.9999879403707062;1.0;0.9995270357642613;0.9992191502418839;0.999059978749876;1.0;0.9984123412254229;0.9982142030575084;0.9992913483068944;0.9995938727469406;1.0;1.0001592249137228;0.9999969472781859;0.9999994059235485;0.999978484548892;0.9999946905673252;1.024999976158142;simulation#4678
2016-05-22 00:15:00;0.9999874287295171;0.9999655500947896;0.9999757234164597;0.999982572526804;0.9999918515776743;0.9999817919019324;0.9999999999999999;0.9999837290627263;0.999986171186574;1.0;0.9999837915487412;0.9999917772493001;0.9999999999999999;0.9999811870901045;0.9999916461626783;0.9999983744632971;0.9999992558621561;0.9999913553732267;1.0000569072175907;0.9999865982288841;1.0;0.9999887337302698;0.9999999999999999;0.9999991064261191;1.0001747695192305;1.0;1.0;0.9999865437366565;1.0;0.9995523382841086;0.9992609201054798;0.9991096237887501;1.0;0.9985001263207726;0.9983125209512683;0.9993253437842156;0.9996130770148142;1.0;1.000157629941074;0.9999968829302321;0.9999995739060267;0.9999761110754266;0.9999946767466269;1.024999976158142;comment data format: active and reactive powers in Watts
2016-05-22 00:30:00;0.9999851410174259;0.999946342631254;0.9999719516582201;0.9999820182375955;0.9999910436863043;0.9999808261886823;1.0;0.9999816942727554;0.9999859223317829;1.0;0.9999838422064623;0.9999895841913866;1.0;0.9999767301093226;0.9999872644469554;0.9999985013198984;0.9999994055605673;0.9999904877514607;1.0000576847180243;0.9999853192522167;1.0;0.9999849838120254;1.0;0.9999996514626293;1.000177544184934;1.0;1.0;0.9999850966526124;1.0;0.9995595149783965;0.9992749850633899;0.9991280417740722;1.0;0.9985311753757874;0.9983450303682974;0.9993408781527926;0.9996216526878327;1.0;1.000159964822434;0.9999960928567018;0.9999995158874277;0.9999733129262495;0.9999926088846571;1.024999976158142;step time in minutes: 15
2016-05-22 00:45:00;0.9999868940332447;0.9999565183821871;0.9999751941070342;0.9999833765959222;0.9999923237788573;0.9999825053404546;1.0;0.999983780795739;0.9999871704495725;1.0;0.9999848151740788;0.9999910430586143;0.9999999999999999;0.9999799038415822;0.9999895596730145;0.9999985216322056;0.9999993862713404;0.9999919593404955;1.0000568359347644;0.999986861162425;1.0;0.9999873586600783;1.0;0.9999994534582681;1.0001741964251227;0.9999999999999999;1.0;0.9999866444053034;1.0;0.9995776160301904;0.9992954449202344;0.9991500959257236;0.9999999999999999;0.9985682260649181;0.9983959665522691;0.9993547733691687;0.9996299771583596;1.0;1.0001570842966518;0.999996735022887;0.9999996817578861;0.9999762171699427;0.9999938115106664;1.024999976158142;start time of simulation: 2016-05-22 00:00:00+00:00
2016-05-22 01:00:00;0.9999867200516186;0.999952892600021;0.9999743658032472;0.9999836660417255;0.9999916931353793;0.9999822851054377;1.0;0.9999828372561003;0.9999862923257408;1.0;0.9999853897364934;0.9999904465065338;1.0;0.9999788341460673;0.9999890044027349;0.9999987300616644;0.9999994614261339;0.9999912873113521;1.0000566294421387;0.9999862310210647;1.0;0.9999863316829323;1.0;0.9999997228287443;1.000173621558264;1.0;1.0;0.9999863083013579;0.9999999999999999;0.9995833857526445;0.9993024147892028;0.9991572806254853;1.0;0.9985878036454123;0.9984196887471508;0.9993537767621449;0.9996291558381819;1.0;1.0001566307647842;0.99999646336914;0.9999996467301928;0.9999752134954808;0.9999933595114097;1.024999976158142;end time of simulation: 2016-06-05 00:00:00+00:00
2016-05-22 01:15:00;0.999986371108591;0.9999516832081783;0.9999743162332244;0.9999833286585805;0.999992588430729;0.9999823426382729;1.0;0.9999833102625637;0.9999871359745792;1.0;0.9999849102552718;0.9999906746964542;1.0;0.999978830818716;0.9999884683101979;0.9999985660664976;0.9999994293969746;0.999992415489586;1.000056283589935;0.9999865761150771;1.0;0.9999864242590264;1.0;0.9999996023942731;1.0001719671409006;1.0;1.0;0.9999863350838233;1.0;0.999602679913762;0.999338100367938;0.9992018839255427;1.0;0.9986669927431304;0.9985043453208694;0.9993865359611415;0.9996480895712532;1.0;1.0001550457423882;0.9999966666628666;0.9999998414526431;0.999975579743957;0.9999933737901947;1.024999976158142;"[""terminal(s) with malfunction: ['LV4.101 Bus 1']"", 'type of malfunction: EVSE without P(U) control']"
2016-05-22 01:30:00;0.9999883400630544;0.9999580542158685;0.9999772589440942;0.9999857052326228;0.9999929337798524;0.9999843293359567;1.0;0.9999846110767691;0.999987615168739;1.0;0.9999872756715472;0.9999911957188035;1.0;0.9999811728482231;0.999990329836262;0.9999989414566854;0.9999995412023645;0.9999927716031825;1.0000541382156374;0.9999876879660082;1.0;0.9999877420505706;1.0;0.99999981702587;1.000165109524112;1.0;1.0;0.9999878728526885;0.9999999999999999;0.9996556116002293;0.99940375391522;0.9992749669438893;0.9999999999999999;0.9987883014265772;0.9986623650119629;0.9994364625893648;0.9996762230357198;0.9999999999999999;1.0001491038407115;0.9999969491541054;0.9999998546843331;0.9999778934141873;0.9999939641712782;1.024999976158142;terminals with PVs: ['LV4.101 Bus 34', 'LV4.101 Bus 4', 'LV4.101 Bus 33', 'LV4.101 Bus 30', 'LV4.101 Bus 36', 'LV4.101 Bus 18', 'LV4.101 Bus 20', 'LV4.101 Bus 15', 'LV4.101 Bus 29', 'LV4.101 Bus 44']
2016-05-22 01:45:00;0.9999898597321256;0.9999637402510061;0.9999813869939548;0.9999877341414894;0.999994672637118;0.9999873843214556;1.0;0.999988406434357;0.999991465439462;1.0;0.9999886964328706;0.9999915348091504;0.9999999999999999;0.9999847084296456;0.9999911025936116;0.9999988144062257;0.9999995621349985;0.9999943985785698;1.0000533338179975;0.9999906286473298;1.0;0.9999902429845193;1.0;0.9999996135764996;1.000163048459391;1.0;1.0;0.9999902127393747;0.9999999999999999;0.9996574210787135;0.999406316818422;0.999276968394274;0.9999999999999999;0.9987956316273159;0.9986707129463686;0.999434049039528;0.9996748197369921;1.0;1.00014719354067;0.9999975471739466;0.9999997646456227;0.9999827020699443;0.9999943323079697;1.024999976158142;terminals with EVSE: ['LV4.101 Bus 34', 'LV4.101 Bus 29', 'LV4.101 Bus 16', 'LV4.101 Bus 33', 'LV4.101 Bus 6', 'LV4.101 Bus 23', 'LV4.101 Bus 20', 'LV4.101 Bus 15', 'LV4.101 Bus 19', 'LV4.101 Bus 1']
2016-05-22 02:00:00;0.9999902446150142;0.99996418722153;0.9999831360522866;0.9999885369466567;0.9999942574283337;0.9999888649443176;1.0;0.9999903823590707;0.9999938601036857;1.0;0.9999891975818386;0.9999914781491818;1.0;0.9999860941481659;0.9999908419870983;0.9999986838238589;0.9999995714787889;0.9999932786509009;1.0000525127557176;0.999992193249443;1.0;0.9999911999789969;1.0;0.999999500783302;1.0001629054432362;1.0;1.0;0.9999912720901392;1.0;0.9996693799758287;0.9994248157817637;0.999300462446647;1.0;0.9988358886095811;0.9987167587791465;0.9994526831571856;0.9996853652448371;1.0;1.0001468814870307;0.999997414999747;0.9999991729304931;0.9999850905995374;0.9999942756478426;1.024999976158142;
2016-05-22 02:15:00;0.9999895258778775;0.9999619005530247;0.9999822458891225;0.9999876597955552;0.999993933246232;0.9999882962415606;1.0;0.99999022119369;0.9999940717325041;1.0;0.9999882207119002;0.9999911041105533;1.0;0.9999854536774049;0.999990098960054;0.9999984842846831;0.999999516991741;0.9999927737081228;1.0000506600268242;0.9999920148839933;1.0;0.9999908701640731;1.0;0.9999993661175125;1.0001580394434075;0.9999999999999999;1.0;0.9999908440339811;1.0;0.9997082538179404;0.999479617053145;0.9993659614131649;1.0;0.9989339895968843;0.9988372670893991;0.9995099463148985;0.9997176513396178;1.0;1.0001422900173682;0.9999972564582272;0.9999990220736938;0.9999845635177401;0.999993976805797;1.024999976158142;
