;('LV4.101 Bus 1', 'L1');('LV4.101 Bus 10', 'L1');('LV4.101 Bus 11', 'L1');('LV4.101 Bus 12', 'L1');('LV4.101 Bus 13', 'L1');('LV4.101 Bus 14', 'L1');('LV4.101 Bus 15', 'L1');('LV4.101 Bus 16', 'L1');('LV4.101 Bus 17', 'L1');('LV4.101 Bus 18', 'L1');('LV4.101 Bus 19', 'L1');('LV4.101 Bus 2', 'L1');('LV4.101 Bus 20', 'L1');('LV4.101 Bus 21', 'L1');('LV4.101 Bus 22', 'L1');('LV4.101 Bus 23', 'L1');('LV4.101 Bus 24', 'L1');('LV4.101 Bus 25', 'L1');('LV4.101 Bus 26', 'L1');('LV4.101 Bus 28', 'L1');('LV4.101 Bus 29', 'L1');('LV4.101 Bus 3', 'L1');('LV4.101 Bus 30', 'L1');('LV4.101 Bus 31', 'L1');('LV4.101 Bus 32', 'L1');('LV4.101 Bus 33', 'L1');('LV4.101 Bus 34', 'L1');('LV4.101 Bus 35', 'L1');('LV4.101 Bus 36', 'L1');('LV4.101 Bus 37', 'L1');('LV4.101 Bus 38', 'L1');('LV4.101 Bus 39', 'L1');('LV4.101 Bus 4', 'L1');('LV4.101 Bus 40', 'L1');('LV4.101 Bus 41', 'L1');('LV4.101 Bus 42', 'L1');('LV4.101 Bus 43', 'L1');('LV4.101 Bus 44', 'L1');('LV4.101 Bus 5', 'L1');('LV4.101 Bus 6', 'L1');('LV4.101 Bus 7', 'L1');('LV4.101 Bus 8', 'L1');('LV4.101 Bus 9', 'L1');('MV1.101 Bus 52', 'L1');('metainfo', 'in the first', 'few indices')
2016-08-20 00:00:00;0.9999917549505427;1.0;0.9999688349560562;0.999995882331021;0.9999881403110815;1.0;0.9999999999999999;1.0;0.9999612683509446;1.0000680021072084;0.9999823699085809;1.0;1.0;1.000006497079752;0.9999660313407615;0.9999732811799571;0.9999748709246952;1.0;1.0000977873124663;0.9999741395887999;0.9999937717269337;0.999995462730106;0.9999743297772394;0.9999996976300572;1.000164647480056;0.9999913097131983;1.0;1.000019645178379;0.9995626047977706;0.9993336584104777;0.9993201096864435;0.9993375660469684;0.9999693280166055;0.9997184572721957;1.0;0.9991032919764385;0.9990873653533796;0.9990786465783096;1.000154674226262;0.9999736702021665;0.9999999999999999;0.9999670738638059;0.9999982685959257;1.024999976158142;simulation#9314
2016-08-20 00:15:00;0.999988625938756;1.0;0.9999676157175968;0.9999944616129576;0.9999877219655722;1.0;1.0;1.0;0.9999614720715685;1.0000663772621492;0.9999815894523627;1.0;1.0;1.000004850277055;0.9999554094185275;0.9999646316282702;0.9999666568828679;1.0;1.0000969282754175;0.9999740329535776;0.9999904909827243;0.999996171298559;0.9999659143423043;0.9999996622165291;1.0001696087152772;0.9999911931712903;1.0;1.000018850822716;0.9995276871692329;0.9992785688943937;0.9992516830097908;0.9992605816115185;0.9999673826816038;0.9996987031219944;1.0;0.998976120556871;0.9989596405378559;0.9989505104788362;1.0001586168063998;0.9999719038730566;1.0;0.999966836965761;0.9999977975427679;1.024999976158142;comment data format: active and reactive powers in Watts
2016-08-20 00:30:00;0.9999926100470248;1.0;0.9999750935262277;0.9999963805772966;0.9999905117826466;1.0;1.0;1.0;0.9999692971605041;1.0000686839845476;0.9999859512279385;0.9999999999999999;0.9999999999999999;1.0000074168200943;0.9999707048824307;0.9999767873110911;0.9999781254397463;1.0;1.000097939673429;0.9999794738370995;0.9999939348565686;0.9999965012187169;0.9999776417359154;0.9999997694959747;1.0001639410176697;0.9999931186652463;1.0;1.000020019152698;0.9995734833134347;0.9993431521911564;0.9993354293813858;0.9993529807846626;0.9999753351112519;0.9997360109758853;1.0;0.9991171651402889;0.9991002982771493;0.9990907861338596;1.0001542465559927;0.9999788088257002;1.0;0.9999738404799109;0.9999985473892823;1.024999976158142;step time in minutes: 15
2016-08-20 00:45:00;0.9999916942395138;1.0;0.9999717377019436;0.9999958634655739;0.9999892874612261;1.0;0.9999999999999999;0.9999999999999999;0.9999664265444473;1.0000673643166982;0.9999839222747942;1.0;1.0;1.0000058071848954;0.9999657648834669;0.9999738578382918;0.9999755125761479;1.0;1.0000974831800324;0.9999773692787962;0.9999944815526586;0.9999966805620593;0.9999749865624532;0.9999997020856746;1.000163660866564;0.9999923200064779;1.0;1.0000193290648831;0.9995746984583721;0.9993433947239738;0.9992991571429379;0.9992945932824538;0.9999715206827278;0.9997130576638525;1.0;0.999005065886017;0.9989891169454785;0.9989811921975086;1.000153693296215;0.9999754655233214;1.0;0.9999710879004381;0.9999980672422409;1.024999976158142;start time of simulation: 2016-08-20 00:00:00+00:00
2016-08-20 01:00:00;0.9999933070564008;1.0;0.9999758648775195;0.9999968507159841;0.9999906502931105;1.0;1.0;1.0;0.9999698364060206;1.00006761660698;0.9999867021425471;0.9999999999999999;1.0;1.0000072818420418;0.9999750080240081;0.999981032870065;0.9999821978831838;1.0;1.0000964240213297;0.9999800512493269;0.9999948383561496;0.9999965549295834;0.9999817865436254;0.9999998603815199;1.0001602034650556;0.9999934973987583;1.0;1.0000197104535333;0.9995906718173498;0.9993757761230283;0.9993536001732183;0.999365499627588;0.9999756970395045;0.9997354452445832;1.0;0.9991308498670977;0.9991142210071279;0.9991047087312841;1.0001508689293743;0.9999791156684241;1.0;0.9999745854282238;0.9999985611558624;1.024999976158142;end time of simulation: 2016-09-03 00:00:00+00:00
2016-08-20 01:15:00;0.9999922188010723;1.0;0.9999726103639831;0.9999950597670456;0.9999906188387879;1.0;1.0;0.9999999999999999;0.9999685746147874;1.0000698042874951;0.999982256179628;1.0;1.0;1.0000081364158853;0.9999536567544602;0.9999589661375309;0.9999611046669198;1.0;1.0000989552756616;0.9999776100085491;0.9999939338042388;0.999996326473298;0.9999604175227909;0.999999136020564;1.0001647504550968;0.9999911779088217;1.0;1.0000204696790564;0.9995478909392652;0.9993072437042925;0.9992732193229668;0.9992764137497804;0.9999757776468973;0.9997085704302684;1.0;0.9989880789306319;0.9989715440341468;0.9989620331166889;1.0001548081423859;0.9999792545597207;1.0;0.9999714413695323;0.9999987319805239;1.024999976158142;"[""terminal(s) with malfunction: ['LV4.101 Bus 21']"", 'type of malfunction: EVSE without P(U) control']"
2016-08-20 01:30:00;0.9999945010406103;1.0;0.9999774604904396;0.9999971704309852;0.9999914797775704;1.0;1.0;1.0;0.999970346094605;1.000068052420602;0.9999871446981997;1.0;0.9999999999999999;1.0000092826803904;0.9999765507434905;0.9999797794792137;0.9999807737701122;1.0;1.000095149230788;0.9999803069978938;0.999994391776428;0.9999957436264633;0.9999803656350685;0.9999997535042904;1.0001570970559346;0.9999933477705469;1.0;1.0000202433512075;0.9996513738229831;0.9994586544401457;0.9994147364105993;0.9994102911949535;0.9999789550962138;0.999751731902852;1.0;0.99917276586263;0.999156520843957;0.9991473889855366;1.0001482434572868;0.9999820460551339;1.0;0.9999750307780729;0.9999992288887916;1.024999976158142;terminals with PVs: ['LV4.101 Bus 15', 'LV4.101 Bus 41', 'LV4.101 Bus 34', 'LV4.101 Bus 10', 'LV4.101 Bus 2', 'LV4.101 Bus 7', 'LV4.101 Bus 16', 'LV4.101 Bus 20', 'LV4.101 Bus 14', 'LV4.101 Bus 25']
2016-08-20 01:45:00;0.9999958466565035;1.0;0.9999827515342967;0.9999978152740557;0.9999935238155886;1.0;1.0;1.0;0.9999769519273655;1.0000694335883022;0.9999900739836576;1.0;1.0;1.000010429574444;0.9999817265845274;0.9999836350915041;0.9999843795150932;1.0;1.0000961420968222;0.9999846797440696;0.9999953070701642;0.9999964915811799;0.9999840525366308;0.9999997879173173;1.000156403184194;0.9999947809098177;1.0;1.000020857305267;0.9996238806531674;0.9994195366923473;0.9993609163713816;0.9993483202441714;0.9999842749785056;0.9997290826452097;1.0;0.9990732654045597;0.9990567052113757;0.9990479867038687;1.0001479368946802;0.9999866170447421;1.0;0.9999805960010122;0.9999995441695263;1.024999976158142;terminals with EVSE: ['LV4.101 Bus 15', 'LV4.101 Bus 21', 'LV4.101 Bus 9', 'LV4.101 Bus 34', 'LV4.101 Bus 10', 'LV4.101 Bus 2', 'LV4.101 Bus 31', 'LV4.101 Bus 16', 'LV4.101 Bus 20', 'LV4.101 Bus 14']
2016-08-20 02:00:00;0.9999948086092655;1.0;0.9999846341144255;0.9999971515150459;0.9999944720481813;1.0;1.0;1.0;0.9999812971887252;1.0000662415628099;0.9999906196398656;1.0;1.0;1.000009286872626;0.9999753864740025;0.9999781696812888;0.9999792180617598;1.0;1.0000923646260722;0.9999871202729641;0.9999946529494422;0.9999976207794741;0.9999788016218008;0.9999996680862926;1.0001520580577652;0.999995280963881;1.0;1.0000197613098414;0.9996978319944183;0.9995311515440403;0.999473397482711;0.9994618692076378;0.9999859545888318;0.9997764297663484;1.0;0.999232802902384;0.9992173083384149;0.9992093817802559;1.0001435094994704;0.9999879830359124;0.9999999999999999;0.9999836023365273;0.999999335285934;1.024999976158142;
2016-08-20 02:15:00;0.9999946474130432;1.0;0.9999848789753271;0.9999971968413455;0.9999944614915179;1.0;1.0;1.0;0.9999813162867703;1.0000662624251955;0.9999909875229084;1.0;1.0;1.0000092721718061;0.999976515308032;0.9999793241033023;0.9999803030433052;1.0;1.0000924124904405;0.9999872760142392;0.9999942652379302;0.9999976118543268;0.9999798906793061;0.99999973151539;1.000152769716006;0.9999954654637201;0.9999999999999999;1.0000197630733316;0.9996789716399285;0.9995061476711148;0.999418660521518;0.9993912562081055;0.9999859371899503;0.9997483796083282;1.0;0.9991120279939711;0.9990960036895381;0.9990868723842182;1.0001441641800246;0.9999879643311547;1.0;0.9999838072725482;0.9999993291761136;1.024999976158142;
