;('LV4.101 Bus 1', 'L1');('LV4.101 Bus 10', 'L1');('LV4.101 Bus 11', 'L1');('LV4.101 Bus 12', 'L1');('LV4.101 Bus 13', 'L1');('LV4.101 Bus 14', 'L1');('LV4.101 Bus 15', 'L1');('LV4.101 Bus 16', 'L1');('LV4.101 Bus 17', 'L1');('LV4.101 Bus 18', 'L1');('LV4.101 Bus 19', 'L1');('LV4.101 Bus 2', 'L1');('LV4.101 Bus 20', 'L1');('LV4.101 Bus 21', 'L1');('LV4.101 Bus 22', 'L1');('LV4.101 Bus 23', 'L1');('LV4.101 Bus 24', 'L1');('LV4.101 Bus 25', 'L1');('LV4.101 Bus 26', 'L1');('LV4.101 Bus 28', 'L1');('LV4.101 Bus 29', 'L1');('LV4.101 Bus 3', 'L1');('LV4.101 Bus 30', 'L1');('LV4.101 Bus 31', 'L1');('LV4.101 Bus 32', 'L1');('LV4.101 Bus 33', 'L1');('LV4.101 Bus 34', 'L1');('LV4.101 Bus 35', 'L1');('LV4.101 Bus 36', 'L1');('LV4.101 Bus 37', 'L1');('LV4.101 Bus 38', 'L1');('LV4.101 Bus 39', 'L1');('LV4.101 Bus 4', 'L1');('LV4.101 Bus 40', 'L1');('LV4.101 Bus 41', 'L1');('LV4.101 Bus 42', 'L1');('LV4.101 Bus 43', 'L1');('LV4.101 Bus 44', 'L1');('LV4.101 Bus 5', 'L1');('LV4.101 Bus 6', 'L1');('LV4.101 Bus 7', 'L1');('LV4.101 Bus 8', 'L1');('LV4.101 Bus 9', 'L1');('MV1.101 Bus 52', 'L1');('metainfo', 'in the first', 'few indices')
2016-10-17 00:00:00;0.9999438012778178;1.0;1.0;0.9999489633110697;0.999999013264652;0.9999538945904756;1.0;0.9999803359004631;0.9999910994194045;0.9999700717527434;0.9999913442312841;0.9999375787478753;0.9999453530303433;0.9999662234462315;0.9999938020706061;0.9999991306745998;0.9999993836388603;1.0;0.9999781569533658;0.9999839880072702;0.9999426581342338;0.9999856392811889;1.0;0.9999959869929347;1.000102466271956;0.9999594473444604;0.9999841493730436;0.9999607925026256;0.9996963402783539;0.9995611007488708;0.999653982971025;0.9997346144400825;1.0;0.9998612803215542;0.9999999999999999;0.999757313605704;0.9998574197897008;0.9999999999999999;1.0;0.999999057092698;0.9999494165311579;1.0;0.9999405667925463;1.024999976158142;simulation#6093
2016-10-17 00:15:00;0.9999507780870004;1.0;1.0;0.9999553387628064;0.9999992837365104;0.9999601528963301;1.0;0.9999836896048325;0.999992854927287;0.9999743276416772;0.9999919768744181;0.9999425422105044;0.9999500898109712;0.999971329823141;0.9999947149262131;0.9999991111313993;0.9999994295924999;1.0;0.9999812053167768;0.9999858785977032;0.9999494613805984;0.999987923920228;1.0;0.9999962006657144;1.0001009052770318;0.9999637692528288;0.9999863445064998;0.9999662762673736;0.9996970477105134;0.9995706562362854;0.9996581192897106;0.9997394227055794;1.0;0.9998672631537038;1.0;0.9997620255619074;0.9998599078308085;1.0;1.0;0.9999992493470524;0.9999551594038358;1.0;0.9999456286675542;1.024999976158142;comment data format: active and reactive powers in Watts
2016-10-17 00:30:00;0.9999517629455569;0.9999999999999999;1.0;0.999956544374517;0.9999992455093524;0.9999612458026204;1.0;0.9999842388579558;0.9999921336396496;0.9999756950658821;0.9999914741882019;0.9999447579118069;0.999951666473396;0.9999732105994551;0.999996419184458;0.9999993487480866;0.9999994750311664;1.0;0.9999817145488038;0.9999855220425977;0.9999487467251605;0.9999862324665855;1.0;0.999996394207546;1.0000989408613319;0.9999631984915186;0.9999845837638163;0.9999676093882088;0.9997239917642136;0.9996104003416111;0.9996833668775654;0.9997559029402582;1.0;0.9998746283670374;1.0;0.9997727691337397;0.9998659858871374;1.0;0.9999999999999999;0.9999994223259179;0.9999542189291035;1.0;0.9999478443756955;1.024999976158142;step time in minutes: 15
2016-10-17 00:45:00;0.99993848291529;1.0;1.0;0.9999450346879372;0.9999992433725395;0.9999518725901944;1.0;0.9999817752121837;0.9999901481656492;0.9999709134286059;0.9999876720212846;0.999939302794603;0.9999455633101906;0.9999689406997466;0.9999975359248364;0.9999992121472115;0.9999993210726325;0.9999999999999999;0.9999774108736817;0.9999806342262207;0.9999320766596129;0.9999811927071545;1.0;0.9999957323875538;1.0000997583139501;0.9999503451763783;0.9999784984091393;0.999960526729129;0.9997320333196053;0.9996219330888865;0.99968947527619;0.9997589208245016;0.9999999999999999;0.9998759281878824;1.0;0.9997727547779941;0.9998660780609745;1.0;1.0;0.9999995786511372;0.9999385637803624;1.0;0.9999423333990367;1.024999976158142;start time of simulation: 2016-10-17 00:00:00+00:00
2016-10-17 01:00:00;0.9999587338224539;1.0;1.0;0.9999622761450386;0.9999992570548766;0.9999663506547345;1.0;0.9999861527186047;0.9999923911175654;0.9999798362962397;0.999991615065341;0.9999533677346591;0.9999595409514838;0.9999774315011637;0.9999977187875453;0.9999993726702787;0.9999994875180342;1.0;0.9999848178245218;0.9999871606972266;0.9999559980472246;0.9999869584511063;1.0;0.9999968293123682;1.0000970139119025;0.9999677670952561;0.9999856627831638;0.9999722739854171;0.999761966107669;0.9996549164781018;0.9997170068358775;0.9997773134430032;1.0;0.9998822146292907;1.0;0.9997871120970242;0.9998742744104213;1.0;1.0;0.9999995853048718;0.9999604077927744;0.9999999999999999;0.9999563558265111;1.024999976158142;end time of simulation: 2016-10-31 00:00:00+00:00
2016-10-17 01:15:00;0.9999580501256603;1.0;1.0;0.9999623003600315;0.9999992623937389;0.9999664109139951;1.0;0.9999864045818309;0.9999920232992949;0.9999799413745057;0.999991520819989;0.9999530089010679;0.9999587081017011;0.999978128467863;0.9999987369510694;0.9999996178703782;0.9999995521870727;1.0;0.99998441187909;0.9999866189645867;0.9999536921069435;0.9999857134196364;1.0;0.9999969290310617;1.0000971691784064;0.9999664364328378;0.9999842169691143;0.9999724785012063;0.9997462088246409;0.999637091133567;0.9997041326475289;0.9997699414932703;1.0;0.9998855459196311;1.0;0.9997797965211522;0.9998702724776452;1.0;1.0;0.9999996835804957;0.9999582346846908;0.9999999999999999;0.9999559217968869;1.024999976158142;"[""terminal(s) with malfunction: ['LV4.101 Bus 42']"", 'type of malfunction: EVSE without P(U) control']"
2016-10-17 01:30:00;0.9999643247206446;0.9999999999999999;1.0;0.9999678471459205;0.9999994031672623;0.9999712808348752;1.0;0.9999882484032359;0.999993836117083;0.9999822269023008;0.9999934571981244;0.9999545432128693;0.9999607870840326;0.9999803998957622;0.9999977486862424;0.9999995647051754;0.9999996132426051;1.0;0.9999865349390593;0.9999891215000805;0.9999617656347426;0.9999892141848814;1.0;0.9999971086097607;1.0000950744273351;0.9999725016054098;0.999988016823967;0.9999761159174584;0.9997720796389762;0.9996791115974689;0.9997293377073905;0.9997868760764382;1.0;0.9998901064299162;1.0;0.999793930684496;0.9998781313416036;1.0;1.0;0.9999996057936491;0.9999657783174835;0.9999999999999999;0.999957531308234;1.024999976158142;terminals with PVs: ['LV4.101 Bus 8', 'LV4.101 Bus 11', 'LV4.101 Bus 30', 'LV4.101 Bus 25', 'LV4.101 Bus 15', 'LV4.101 Bus 5', 'LV4.101 Bus 10', 'LV4.101 Bus 41', 'LV4.101 Bus 4', 'LV4.101 Bus 44']
2016-10-17 01:45:00;0.9999629531132965;1.0;1.0;0.9999654115945006;0.9999992287535894;0.999968850644482;1.0;0.9999865816858019;0.9999929816550717;0.9999812501295048;0.9999925384908553;0.9999550718187735;0.9999618543362541;0.999978244039423;0.9999969213985219;0.9999992466258416;0.9999994780103929;1.0;0.999986396906857;0.9999888040986146;0.9999622015656329;0.9999889157309616;0.9999999999999999;0.9999969281718523;1.0000940908684672;0.9999721403361224;0.9999880834701118;0.9999741312151152;0.9998232219733544;0.9997526350137296;0.9997687238258043;0.9998054209784643;1.0;0.9998987443042284;0.9999999999999999;0.9997911612971895;0.9998762532867576;1.0;1.0;0.9999994933548912;0.9999661887229915;0.9999999999999999;0.9999582335096128;1.024999976158142;terminals with EVSE: ['LV4.101 Bus 8', 'LV4.101 Bus 2', 'LV4.101 Bus 29', 'LV4.101 Bus 3', 'LV4.101 Bus 42', 'LV4.101 Bus 26', 'LV4.101 Bus 38', 'LV4.101 Bus 37', 'LV4.101 Bus 18', 'LV4.101 Bus 33']
2016-10-17 02:00:00;0.9999669239224008;1.0;1.0;0.9999696736189839;0.9999994446498104;0.9999729445395521;1.0;0.9999888304431535;0.9999944806091963;0.9999833040780444;0.9999937780583638;0.9999567162944478;0.9999631781779527;0.9999811605003871;0.9999971916811415;0.9999993863742114;0.9999995792576607;1.0;0.9999877076621879;0.9999901180090242;0.9999656812403487;0.9999907521887361;1.0;0.9999971382800644;1.00009193313636;0.9999749665736518;0.9999897524341788;0.9999774351033694;0.9998486654072868;0.9997899750666327;0.9997966571026321;0.999827384514689;1.0;0.9999030186041514;1.0;0.9998171080919526;0.9998911883924689;1.0;0.9999999999999999;0.9999995699658297;0.9999693154369449;0.9999999999999999;0.9999597334406942;1.024999976158142;
2016-10-17 02:15:00;0.9999798594917966;1.0;1.0;0.9999805611611148;0.9999993012429932;0.9999818333960114;1.0;0.9999911149955533;0.9999946489306918;0.999989532108686;0.9999955810753444;0.9999684864395805;0.999974267492328;0.9999870612600503;0.999998580226463;0.9999996487918881;0.9999996893074761;1.0;0.9999925661240331;0.9999937322738337;0.9999800416457454;0.9999924283596697;1.0;0.9999980293256735;1.0000905304281116;0.9999853143764731;0.9999924576599203;0.9999849891154655;0.9998519067327707;0.9997981333413565;0.9998022370787675;0.9998328076730915;1.0;0.999913018000702;1.0;0.9998191487138314;0.9998925283303505;1.0;0.9999999999999999;0.9999996709607165;0.9999822516486603;1.0;0.999971399380486;1.024999976158142;
