;('LV4.101 Bus 1', 'L1');('LV4.101 Bus 10', 'L1');('LV4.101 Bus 11', 'L1');('LV4.101 Bus 12', 'L1');('LV4.101 Bus 13', 'L1');('LV4.101 Bus 14', 'L1');('LV4.101 Bus 15', 'L1');('LV4.101 Bus 16', 'L1');('LV4.101 Bus 17', 'L1');('LV4.101 Bus 18', 'L1');('LV4.101 Bus 19', 'L1');('LV4.101 Bus 2', 'L1');('LV4.101 Bus 20', 'L1');('LV4.101 Bus 21', 'L1');('LV4.101 Bus 22', 'L1');('LV4.101 Bus 23', 'L1');('LV4.101 Bus 24', 'L1');('LV4.101 Bus 25', 'L1');('LV4.101 Bus 26', 'L1');('LV4.101 Bus 28', 'L1');('LV4.101 Bus 29', 'L1');('LV4.101 Bus 3', 'L1');('LV4.101 Bus 30', 'L1');('LV4.101 Bus 31', 'L1');('LV4.101 Bus 32', 'L1');('LV4.101 Bus 33', 'L1');('LV4.101 Bus 34', 'L1');('LV4.101 Bus 35', 'L1');('LV4.101 Bus 36', 'L1');('LV4.101 Bus 37', 'L1');('LV4.101 Bus 38', 'L1');('LV4.101 Bus 39', 'L1');('LV4.101 Bus 4', 'L1');('LV4.101 Bus 40', 'L1');('LV4.101 Bus 41', 'L1');('LV4.101 Bus 42', 'L1');('LV4.101 Bus 43', 'L1');('LV4.101 Bus 44', 'L1');('LV4.101 Bus 5', 'L1');('LV4.101 Bus 6', 'L1');('LV4.101 Bus 7', 'L1');('LV4.101 Bus 8', 'L1');('LV4.101 Bus 9', 'L1');('MV1.101 Bus 52', 'L1');('metainfo', 'in the first', 'few indices')
2016-11-20 00:00:00;0.9999919537857418;0.9998899238375931;0.9999429524753549;0.9999885818919126;0.9999830848962934;0.9999869747034491;1.0;0.9999824604802213;1.0;0.9999943563340518;0.9999262453544531;0.9999969827322586;0.9999998003098614;0.9999832035889734;1.0;0.9999892496491481;0.999988218117296;0.9999829227212205;1.0;0.9999749794029926;1.0;0.999903638275913;0.9999884779194859;0.9999996967918651;1.0001118451639857;0.9999864379348393;0.9999098065501327;0.9999881717007464;1.0;0.9997419663123488;0.9997141263733239;0.9997530623962643;0.9999870866622248;0.9998162668856144;0.9999999999999999;0.9997640910959462;0.9998612012998754;1.0;1.0;0.9999854699852917;0.9999925081539758;0.9999528556886664;1.0;1.024999976158142;simulation#6779
2016-11-20 00:15:00;0.9999911086858084;0.9998693371098456;0.9999312380553789;0.9999869909717769;0.9999780239486724;0.9999852294108085;1.0;0.9999782935751558;1.0;0.999993826532784;0.9999098327062068;0.9999969827322586;0.9999988272366117;0.99998050268608;1.0;0.9999846212829695;0.9999832339413746;0.9999769149865644;1.0;0.9999694096251528;1.0;0.9998827619710637;0.9999835208981714;0.999999503906431;1.0001119697881091;0.9999823640871597;0.9998891322328929;0.9999865527717966;1.0;0.999746239682812;0.99972231632469;0.9997637891549498;0.9999843924857115;0.9998230744620007;1.0;0.9997807323302565;0.9998706124814442;1.0;0.9999999999999999;0.9999821255624496;0.9999895043766414;0.9999432071622169;1.0;1.024999976158142;comment data format: active and reactive powers in Watts
2016-11-20 00:30:00;0.9999908590057757;0.9998726087235487;0.999933727387032;0.9999869238972864;0.9999800452688925;0.9999849855423307;1.0;0.9999796189273575;1.0;0.9999935869348645;0.9999142077689269;0.9999970117777297;0.9999996415957273;0.9999807095390754;0.9999999999999999;0.9999875249456306;0.9999863162141065;0.9999797298289373;1.0;0.99997086335119;1.0;0.9998877703767891;0.9999866118547457;0.9999996568949396;1.0001106493463314;0.9999841555780123;0.9998948438403087;0.9999864054645258;1.0;0.9997477763585193;0.9997260201988462;0.9997742387247502;0.9999850398233479;0.9998543031615207;0.9999999999999999;0.9997856862487585;0.9998734682698849;1.0;1.0;0.9999830946798176;0.9999911418988671;0.9999451416842854;1.0;1.024999976158142;step time in minutes: 15
2016-11-20 00:45:00;0.9999914957964351;0.9998760377211383;0.9999352209013666;0.9999877185490259;0.9999796684627451;0.9999856941208048;1.0;0.9999803972102527;1.0;0.9999940034856613;0.9999159501529787;0.9999969559320553;0.9999993767969241;0.9999817178962495;1.0;0.9999882075836465;0.999987025501741;0.9999790818850995;1.0;0.9999714292165681;0.9999999999999999;0.9998896081753922;0.9999872951254796;0.9999997030944093;1.000108952433328;0.9999844066539345;0.9998963538201332;0.9999870982644065;1.0;0.9997709664362671;0.9997361930395069;0.9997801989955192;0.9999852551519925;0.9998539925762491;1.0;0.9997900351610334;0.9998758274569364;1.0;1.0;0.9999832016842037;0.9999910506477334;0.9999462516778449;1.0;1.024999976158142;start time of simulation: 2016-11-20 00:00:00+00:00
2016-11-20 01:00:00;0.9999928843453735;0.9999054066604574;0.9999473277398885;0.9999886220116172;0.9999855320793753;0.9999867319669528;1.0;0.9999805039210573;1.0;0.9999952470950964;0.9999315343298795;0.9999968575294377;0.9999996196059846;0.9999837283633309;1.0;0.9999867251478163;0.9999855434298474;0.9999852074652791;0.9999999999999999;0.9999761613444388;1.0;0.9999119694770413;0.9999858313262;0.9999995615642991;1.0001076364458925;0.9999864540696516;0.9999171033316611;0.9999883965577191;1.0;0.9997670402265025;0.9997388800968225;0.9997860154118736;0.9999903304474911;0.9998686957898593;1.0;0.999793882202161;0.9998778271497835;0.9999999999999999;1.0;0.9999887519750866;0.9999923815430725;0.9999555775086966;1.0;1.024999976158142;end time of simulation: 2016-12-04 00:00:00+00:00
2016-11-20 01:15:00;0.999993944237305;0.999916805843392;0.9999533496842774;0.9999901577037462;0.9999866819944258;0.9999885814374213;1.0;0.9999825124740006;1.0;0.9999959903237159;0.9999389027839074;0.9999968865749287;0.9999993479036023;0.9999858058694755;1.0;0.9999872763213807;0.9999861771042996;0.9999860862401742;1.0;0.9999787473009915;1.0;0.9999217070975336;0.999986424300992;0.9999995568074111;1.0001062238943688;0.9999875342941008;0.9999258747817036;0.9999899976834423;1.0;0.9997767432094806;0.9997425476689737;0.9997867318978564;0.9999914024308278;0.9998667260534149;1.0;0.9997923939491694;0.9998770375327629;1.0;1.0;0.9999899062715201;0.9999927402974821;0.9999607045124758;1.0;1.024999976158142;"[""terminal(s) with malfunction: ['LV4.101 Bus 29']"", 'type of malfunction: EVSE without P(U) control']"
2016-11-20 01:30:00;0.9999945364747083;0.9999261712142631;0.9999590339219103;0.999991300734741;0.9999882474421249;0.9999902378255979;1.0;0.99998453856145;1.0;0.9999964052774188;0.9999459743458778;0.999996867222561;0.999999292622967;0.999987376205834;1.0;0.9999876465918218;0.9999866455235941;0.9999876011288129;1.0;0.9999813454843556;1.0;0.9999313601470534;0.9999868633721559;0.9999995225784022;1.0001043355384491;0.9999886708650734;0.9999347469533262;0.9999913019193276;1.0;0.9997921817291864;0.9997672383452412;0.9998072680422619;0.9999921815788833;0.9998853853209971;1.0;0.9998084743995597;0.9998860972069443;0.9999999999999999;1.0;0.9999908937183025;0.999993314213215;0.9999658173848937;1.0;1.024999976158142;terminals with PVs: ['LV4.101 Bus 17', 'LV4.101 Bus 9', 'LV4.101 Bus 29', 'LV4.101 Bus 5', 'LV4.101 Bus 41', 'LV4.101 Bus 26', 'LV4.101 Bus 15', 'LV4.101 Bus 36', 'LV4.101 Bus 22', 'LV4.101 Bus 44']
2016-11-20 01:45:00;0.9999952396986068;0.9999283185755521;0.9999615570836752;0.9999927723069775;0.9999873542488769;0.9999920735373006;0.9999999999999999;0.9999869091188738;1.0;0.9999967958714481;0.9999487210917233;0.9999969559320553;0.9999988612012481;0.9999890646056052;1.0;0.9999887690551118;0.999987864096948;0.9999862712061757;1.0;0.9999826122922608;1.0;0.9999343755027504;0.9999880260571116;0.9999995613452753;1.000102110782252;0.9999891287695791;0.9999372019945713;0.9999927172124409;1.0;0.9998192540625633;0.9997866790321938;0.9998201258658768;0.9999914625787134;0.9998958437115109;1.0;0.9998139023127344;0.9998893261189818;1.0;1.0;0.9999900950348208;0.9999931958961177;0.9999683879718996;1.0;1.024999976158142;terminals with EVSE: ['LV4.101 Bus 24', 'LV4.101 Bus 19', 'LV4.101 Bus 14', 'LV4.101 Bus 29', 'LV4.101 Bus 33', 'LV4.101 Bus 41', 'LV4.101 Bus 26', 'LV4.101 Bus 12', 'LV4.101 Bus 40', 'LV4.101 Bus 44']
2016-11-20 02:00:00;0.9999957676940073;0.9999182927312463;0.9999557828734139;0.9999932675658147;0.9999828846393533;0.999992135484607;1.0;0.9999862721761353;0.9999999999999999;0.9999970711289811;0.9999404698708446;0.9999969827322587;0.9999979033234662;0.999989217169612;1.0;0.9999886267325351;0.9999876101580513;0.9999808349262932;1.0;0.9999798157076859;1.0;0.9999223268974847;0.9999877336825702;0.9999996247438718;1.0001016105640663;0.9999872898495673;0.9999251462148862;0.9999928546807743;1.0;0.9998265130713065;0.9997915277833199;0.9998241615802259;0.9999895539953446;0.9998988944929406;1.0;0.9998174273596199;0.9998913675732627;1.0;1.0;0.9999875453320974;0.999991387406573;0.9999633776417344;1.0;1.024999976158142;
2016-11-20 02:15:00;0.9999962805545496;0.9999342353029939;0.9999634520575016;0.9999938137395199;0.9999868459846154;0.9999927870803548;1.0;0.9999874975649887;1.0;0.9999975077758153;0.9999509444431681;0.9999968575294377;0.9999984627291945;0.9999904530475422;1.0;0.9999896368580861;0.9999887415761305;0.9999853539928762;0.9999999999999999;0.9999831795269275;1.0;0.9999366070243432;0.9999888723191921;0.9999996367699053;1.0000976107878414;0.9999893848275453;0.9999389771710652;0.9999935716028534;1.0;0.99986651812924;0.9998158047279265;0.9998398395993646;0.9999921645894092;0.9999082683556664;1.0;0.9998256333890067;0.9998957856111022;1.0;1.0;0.9999905930948733;0.9999929917512137;0.999969496992941;1.0;1.024999976158142;
